stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.5,0.83,0,0,0
3dpf,4.02,0,0,2.3,0.57,0.57
5dpf,0,0.52,0,0.52,0,0
10dpf,1.26,3.77,0,1.26,0.63,0
