stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,536.79,20.65,0,0,165.17,30.97,0,10.32,268.4,134.2
12hpf,379.77,21.21,11.57,7.71,104.1,46.27,0,25.06,163.86,158.08
14hpf,317.67,10.03,13.38,13.38,56.85,20.06,3.34,6.69,46.81,86.94
16hpf,307.62,10.25,6.15,26.66,94.34,38.97,20.51,10.25,112.79,114.85
19hpf,343.7,6.57,6.57,13.14,37.22,15.32,2.19,0,15.32,35.03
24hpf,238,4,13,10,40,20,9,0,32,29
2dpf,443.73,3.34,25.86,55.88,188.5,349.48,34.2,6.67,115.1,150.97
3dpf,1163.08,9.19,24.71,33.33,35.63,439.03,9.77,0,18.39,67.23
5dpf,141.61,13.95,57.37,56.85,31.53,415.53,26.36,25.84,59.95,266.68
10dpf,414.17,16.32,55.85,34.51,20.08,362.71,13.18,0,48.32,56.48
