stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32,0,10.32
12hpf,15.42,0,0,3.86,1.93,0,0,3.86,3.86,5.78
14hpf,10.03,0,0,0,0,0,0,6.69,0,16.72
16hpf,45.12,0,2.05,0,6.15,6.15,2.05,0,4.1,22.56
19hpf,61.3,0,0,0,0,2.19,0,0,2.19,10.95
24hpf,138,1,9,11,23,12,3,0,19,13
2dpf,550.49,8.34,30.86,60.89,212.69,401.19,54.21,8.34,143.46,208.52
3dpf,1536.6,10.34,18.96,28.73,26.43,454.54,12.64,0,29.88,71.83
5dpf,211.9,25.84,83.73,94.06,35.14,460.49,33.59,24.81,65.12,325.6
10dpf,671.46,17.57,55.85,53.97,15.69,296.2,25.1,0.63,32,62.13
