stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0,0,1.67,0
3dpf,3.45,0.57,0.57,6.32,0.57,0,0.57,0
5dpf,0,0,0,2.58,0,0.52,1.03,1.03
10dpf,4.39,0.63,0.63,8.79,0,0,1.26,0
