stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
2dpf,8.34,0,0.83,5,6.67,0.83,2.5,0.83
3dpf,12.07,0,1.72,0,6.9,1.72,1.15,0
5dpf,4.65,0.52,1.03,0,7.24,0.52,2.07,3.1
10dpf,3.14,0,0,0,3.77,0,0,0.63
