stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5894.4,103.23,20.65,0,970.36,82.58,0,185.81,2332.98,1982
12hpf,4539.85,144.58,32.77,144.58,1025.56,202.41,9.64,231.33,2024.14,1328.22
14hpf,3203.42,33.44,130.41,153.82,538.36,270.85,33.44,50.16,1029.91,695.52
16hpf,1976.99,98.44,102.54,108.69,582.43,221.49,55.37,61.52,691.13,566.03
19hpf,2581.05,30.65,41.59,48.16,245.19,129.16,83.19,21.89,212.35,293.35
24hpf,1331,18,63,31,233,108,26,5,136,137
2dpf,424.54,5,20.85,48.38,197.68,303.6,34.2,0,94.25,104.26
3dpf,1615.9,37.35,26.43,32.75,26.43,378.69,13.79,0,42.52,93.09
5dpf,117.32,9.82,62.02,66.67,36.18,328.19,23.26,19.64,71.84,224.82
10dpf,453.08,30.12,40.16,56.48,21.34,319.41,11.92,0.63,34.51,75.3
