stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,3.34
2dpf,3.34,0,0,2.5,1.67,1.67,8.34
3dpf,8.62,0.57,0,0,0,0,1.72
5dpf,5.69,1.03,0,0,0.52,0.52,6.2
10dpf,8.16,0.63,1.26,0,0.63,0,0
