stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,0
2dpf,5,0.83,0.83,3.34,1.67,0.83,0.83,2.5
3dpf,4.6,0,0.57,0,1.15,0,1.15,0
5dpf,3.1,1.55,2.58,0,4.13,0.52,2.07,1.03
10dpf,1.88,0.63,0.63,0,4.39,0,0.63,0.63
