stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
3dpf,0,2.3,0,0,0,0
5dpf,3.62,3.1,0.52,1.03,2.58,2.07
10dpf,0,0.63,0,0,0.63,0.63
