stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,1.67,13.35,0,0,0.83,0
3dpf,6.9,0,0.57,1.72,19.54,0,0,0.57,0
5dpf,0.52,0.52,1.03,2.07,8.79,0.52,0.52,0.52,0.52
10dpf,6.28,0,0.63,0,3.14,0,0,0,0.63
