stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,23.35,4.17,5.84,12.51,0.83,3.34,0
3dpf,22.99,1.15,0,10.92,0,0,0
5dpf,5.17,1.03,1.03,12.4,0,1.03,1.55
10dpf,7.53,1.26,0.63,5.02,0,0,0
