stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,51.61,0,20.65,0,0,0,0,51.61,20.65,20.65
12hpf,63.62,7.71,11.57,25.06,15.42,5.78,0,106.03,63.62,21.21
14hpf,26.75,3.34,6.69,33.44,10.03,6.69,0,60.19,23.41,36.78
16hpf,24.61,2.05,2.05,14.36,14.36,20.51,0,82.03,41.02,18.46
19hpf,118.22,0,0,8.76,15.32,15.32,10.95,37.22,26.27,15.32
24hpf,30,1,0,3,5,10,2,8,13,6
2dpf,338.63,0.83,9.17,19.18,77.57,206.85,14.18,7.51,63.39,95.92
3dpf,1149.86,6.9,4.6,12.64,29.88,401.1,13.22,0,19.54,58.61
5dpf,174.69,12.4,22.74,54.78,23.77,341.62,24.81,18.09,78.56,212.42
10dpf,621.26,15.69,15.06,26.36,18.2,282.39,18.83,0,49.58,58.99
