stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,2.5,0,0,0,0.83,0,0.83,0
3dpf,13.79,0,2.87,0,0,1.72,0,0.57
5dpf,0.52,0,11.89,0,0,2.58,0,1.03
10dpf,4.39,1.26,95.39,0.63,0,1.26,0,0
