stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,10.32
19hpf,0,0,0,0,0,0,4.38
3dpf,0.57,0,0,0,0.57,0,2.87
5dpf,5.17,0,0,0,1.55,0,32.04
10dpf,5.02,0.63,0.63,0.63,1.26,0.63,53.34
