stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,2.5,3.34,8.34,0
3dpf,1.15,0,0,14.37,4.02,0
5dpf,1.55,0.52,0.52,15.5,12.92,1.55
10dpf,1.88,0,1.26,5.65,8.16,0
