stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,1.67,0,0,0.83,0.83,2.5
3dpf,95.97,0,0,0,0,1.15,0,1.15
5dpf,4.65,0.52,0,0,0,3.1,0,0.52
10dpf,41.42,0,0,0.63,0.63,1.88,0,0.63
