stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,2.5,3.34,0
3dpf,13.22,1.15,0,6.32,0,0
5dpf,0.52,0,0.52,3.1,1.55,1.03
10dpf,8.16,0,0,2.51,0,0
