stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0.83,0.83,0,1.67
3dpf,13.79,0,1.15,0,0.57,0,0,1.15
5dpf,15.5,1.03,0,0.52,3.62,0,0,9.82
10dpf,18.83,0,0,0,1.26,0,1.88,5.02
