stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.51,0,0,0,0,0.83,0,1.67
3dpf,28.73,0,0,0.57,6.9,0,1.72,0.57
5dpf,5.69,0,0.52,0,2.58,0.52,0.52,3.62
10dpf,8.16,1.26,0,0,1.26,0,0,0.63
