stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,92.91,0,0,0,175.49,0,0,20.65,0,10.32
12hpf,227.47,0,0,0,111.81,15.42,0,25.06,5.78,44.34
14hpf,337.73,20.06,0,10.03,76.91,30.09,0,36.78,16.72,421.33
16hpf,291.22,22.56,0,6.15,41.02,8.2,0,18.46,8.2,406.06
19hpf,409.38,8.76,0,10.95,50.35,19.7,6.57,4.38,0,457.54
24hpf,181,1,4,6,248,97,3,9,26,93
2dpf,305.27,1.67,7.51,10.84,508.79,890.79,8.34,1.67,111.77,196.84
3dpf,146.53,17.81,6.32,2.3,106.88,1576.25,2.3,0,35.05,132.17
5dpf,133.34,30.49,9.82,13.95,63.57,963.89,13.95,17.06,51.68,325.09
10dpf,134.92,40.16,3.77,3.77,48.95,1159.05,6.28,0,37.65,77.19
