stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.01,0.83,0.83,1.67,2.5,0.83,0.83,1.67,1.67
3dpf,3.45,0,0,0,1.15,0,0,0,0
10dpf,4.39,0.63,0,0,1.26,0,0,0.63,0
