stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,1.67
3dpf,35.05,1.15,0,0,1.15,0.57,0.57,0.57
5dpf,0.52,0,0.52,1.03,2.58,0,0.52,2.58
10dpf,13.81,2.51,0,0,0.63,0,0,0
