stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1,3
2dpf,2.5,0,2.5,1.67,1.67,0.83,2.5,5.84
3dpf,1.15,0,0.57,1.72,0,0,0,1.72
5dpf,0,0.52,0,3.62,0.52,4.65,1.03,10.85
10dpf,4.39,0,0,1.26,0.63,0,0,1.88
