stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,12,5,0,0,0,0
2dpf,5,0,3.34,0.83,0,3.34,0,0
3dpf,1.15,1.15,3.45,0,0,1.72,0,0.57
5dpf,0.52,3.1,16.02,2.07,0,1.03,0,1.03
10dpf,0,0.63,1.26,0,0.63,0,0.63,0.63
