stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,1.67,0
3dpf,17.81,0,0.57,0.57,0.57,2.87
5dpf,2.58,0.52,3.1,0,2.07,3.1
10dpf,3.14,0,0.63,0,0.63,1.88
