stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,5,0,0,1.67,0,0
3dpf,0.57,3.45,2.3,0,0.57,0,0,0.57
5dpf,0,11.89,13.95,0.52,1.03,1.03,0.52,1.55
10dpf,0.63,13.81,9.41,0,1.26,0,0,0
