stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0.83,0.83,0,0,0.83,1.67
3dpf,9.19,0.57,0,1.15,2.87,0,0,2.3
5dpf,1.03,0,0,0,3.1,0.52,1.55,2.07
10dpf,8.16,4.39,0.63,0,11.3,0.63,1.26,1.88
