stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,185.81,10.32,0,0,10.32,0,0,10.32,516.15,0
12hpf,896.4,55.9,0,71.33,121.45,0,0,115.67,1611.6,67.47
14hpf,377.86,33.44,0,26.75,86.94,10.03,16.72,40.13,561.77,324.35
16hpf,383.5,110.74,0,43.07,157.91,53.32,59.47,71.78,590.64,467.59
19hpf,221.11,17.51,0,4.38,13.14,6.57,13.14,15.32,96.32,144.49
24hpf,265,23,4,33,113,77,34,10,175,35
2dpf,467.92,2.5,2.5,16.68,195.17,164.31,30.03,7.51,130.12,103.43
3dpf,70.11,1.15,1.72,1.72,43.1,197.68,0.57,0,38.5,15.52
5dpf,69.26,2.07,1.03,13.44,22.74,159.18,6.2,8.79,43.41,69.77
10dpf,32,0.63,1.88,6.9,11.3,130.53,8.79,0,30.75,18.2
