stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0.83,0.83,2.5
3dpf,2.3,0,2.3,0
5dpf,0,0,0.52,7.75
10dpf,1.26,0,0.63,18.83
