stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,4.38,0,0,0,0,0,0,0
24hpf,5,0,0,0,0,0,0,0
2dpf,40.04,0.83,0.83,5,4.17,0,0.83,3.34
3dpf,21.26,0,2.3,0,6.32,0,0,4.6
5dpf,87.86,1.03,3.62,0.52,7.75,0,2.07,3.62
10dpf,19.45,0,3.14,0,2.51,0.63,1.88,2.51
