stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,29.19,0.83,1.67,21.69,24.19,22.52,2.5,10.01,65.89
3dpf,5.17,0.57,2.87,3.45,0.57,4.02,0,0,19.54
5dpf,2.07,3.1,6.2,6.72,0,2.58,0,2.58,77.01
10dpf,1.88,3.77,2.51,1.26,0,0.63,0,0,17.57
