stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,392.27,20.65,0,0,92.91,10.32,0,30.97,185.81,134.2
12hpf,333.5,19.28,0,15.42,98.32,19.28,0,38.56,121.45,50.12
14hpf,932.94,16.72,26.75,120.38,170.54,113.69,13.38,23.41,367.82,267.51
16hpf,350.69,20.51,26.66,53.32,108.69,45.12,8.2,12.3,184.57,143.56
19hpf,639.24,0,4.38,28.46,54.73,17.51,19.7,8.76,43.78,72.24
24hpf,305,7,12,16,54,31,15,5,54,45
2dpf,507.12,8.34,24.19,66.73,204.35,380.34,45.87,11.68,149.3,185.16
3dpf,2715.77,24.71,50.57,52.29,61.49,877.48,33.33,0,70.11,147.11
5dpf,602.62,77.01,204.15,295.63,160.73,1910.72,125.59,138.51,308.03,1097.74
10dpf,1438.31,60.87,178.85,138.06,72.79,1162.19,53.97,1.26,128.64,141.82
