stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,4.38
2dpf,0,0,0,0,0.83,0,0.83,54.21
3dpf,1.72,1.15,0,0,0,0.57,0,21.84
5dpf,3.62,0.52,1.03,1.55,0.52,3.62,1.03,351.96
10dpf,7.53,0.63,0.63,0.63,0.63,5.65,1.88,112.33
