stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,2.05,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,3.34,0.83,1.67,0,3.34,5.84,0,0,0
3dpf,12.64,0,0.57,0.57,0.57,6.32,0,0,0
5dpf,2.58,0.52,0,1.03,0,3.62,0.52,0.52,2.07
10dpf,3.14,1.88,1.26,0,0,2.51,0.63,1.26,0.63
