stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0,0,0,0,1.67
3dpf,15.52,0,0.57,1.72,1.72,0,0
5dpf,11.37,1.03,1.55,7.24,1.55,0,2.58
10dpf,51.46,0.63,1.26,1.88,0,1.26,0.63
