stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,258.07,0,0,0,72.26,0,0,0,30.97,350.98
12hpf,44.34,3.86,0,9.64,36.63,5.78,0,13.49,9.64,177.35
14hpf,30.09,0,0,16.72,30.09,26.75,0,6.69,30.09,137.1
16hpf,45.12,8.2,67.68,55.37,129.2,26.66,0,18.46,108.69,47.17
19hpf,45.97,0,13.14,21.89,50.35,6.57,0,8.76,0,17.51
24hpf,10,0,2,8,15,1,3,4,22,5
2dpf,70.9,0,0.83,38.37,65.89,140.12,19.18,5,19.18,20.85
3dpf,43.1,0.57,1.15,17.24,8.05,330.42,3.45,0,12.64,22.41
5dpf,18.09,4.13,10.85,38.25,21.19,256.35,11.89,3.1,18.61,87.34
10dpf,42.67,3.14,8.16,25.73,13.18,188.26,8.16,0,4.39,35.14
