stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0.83,0,0.83,0,1.67
3dpf,26.43,0.57,0,0,1.72,0,0.57,0
5dpf,0.52,0,0.52,0,2.07,0,0,0.52
10dpf,15.69,0,0,0,3.77,0,0,0
