stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0
2dpf,20.85,0,1.67,0.83,0,0,0
3dpf,60.91,0,1.72,1.72,0,0,0
5dpf,16.02,0,0,4.13,0,1.03,0.52
10dpf,33.26,0.63,3.77,5.02,1.26,1.88,0
