stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.34,0,0,0.83,3.34,0,1.67
3dpf,104.01,1.15,0.57,0,1.15,0.57,0
5dpf,1.55,0,0.52,0,0.52,0.52,0
10dpf,57.73,0,0,0,0.63,0,0
