stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0,0.83,0.83,2.5,0.83,0
3dpf,4.6,0,0,0,0.57,0,0
5dpf,1.03,0.52,0.52,0,0.52,0,0.52
10dpf,4.39,0,0,0,0,0,0.63
