stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,8.05,0,0,0,1.72,0,0,0
5dpf,4.13,0,0,1.03,3.62,1.03,1.03,3.1
10dpf,88.48,0.63,0.63,1.26,1.88,0.63,0,0
