stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,3.34,0,0,0.83,0.83
3dpf,14.37,0,0,1.15,11.49,0.57,0,0
5dpf,1.55,0,0.52,0,3.1,0,0,0.52
10dpf,15.69,0.63,2.51,0,16.32,0,0.63,0
