stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,0.83
3dpf,9.19,0,2.3,0,0
5dpf,1.03,0.52,2.07,0,0
10dpf,4.39,0,0.63,0,0
