stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,7.51,7.51,0.83,0,10.01,2.5
3dpf,18.39,0.57,0,0,15.52,1.15,0,0.57,0.57
5dpf,0,0,4.13,0,4.13,1.03,0.52,0,0.52
10dpf,13.81,1.88,1.26,0.63,15.06,1.88,0,3.14,1.26
