stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,1.67,0,0,5.84
3dpf,1.72,0.57,4.02,0,1.72,0,0.57
5dpf,1.03,14.47,10.85,0,4.13,0,4.65
10dpf,0,19.45,4.39,0,0.63,0.63,0
