stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,6.32,2.3,0.57,2.87,0,0.57,0
5dpf,0.52,4.65,0,4.13,3.1,1.03,1.55
10dpf,0,15.69,0.63,1.88,0.63,0,0.63
