stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0
24hpf,16,1,1,1
2dpf,2.5,1.67,0,0
3dpf,14.37,0,0,0
5dpf,0.52,0.52,0,0
10dpf,2.51,0,0,0
