stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,10.32,0,0,0,0,0,0,10.32
12hpf,23.13,0,13.49,0,9.64,1.93,0,0,21.21,13.49
14hpf,10.03,0,10.03,0,0,0,0,0,3.34,6.69
16hpf,34.86,4.1,0,2.05,12.3,4.1,4.1,4.1,41.02,34.86
19hpf,26.27,0,2.19,0,6.57,0,0,0,2.19,6.57
24hpf,38,2,1,1,9,4,2,0,11,9
2dpf,114.27,2.5,9.17,9.17,44.21,108.43,16.68,0.83,28.36,80.91
3dpf,407.42,7.47,5.17,8.05,6.32,97.69,3.45,0,5.75,26.43
5dpf,43.41,3.1,13.44,14.99,6.2,116.29,7.75,5.69,25.32,147.3
10dpf,114.21,5.65,16.32,9.41,7.53,78.44,6.28,0,11.92,30.75
