stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
2dpf,4.17,0.83,0.83,1.67,5.84,0,0.83,0.83
3dpf,22.41,0,0,0,6.9,0,0,0
5dpf,3.62,2.07,0.52,0.52,13.95,0.52,2.07,9.82
10dpf,6.9,2.51,0.63,1.88,8.16,0,0.63,1.26
