stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,4,0,0,1,0,0,0,0,0,0
2dpf,27.52,0,0.83,5.84,15.01,37.53,0,0.83,10.01,5
3dpf,75.28,0,0,4.6,4.6,80.45,0,0,6.32,6.32
5dpf,29.98,0.52,1.03,7.24,3.62,53.23,0.52,1.55,11.37,21.71
10dpf,26.98,0,0,2.51,0.63,27.61,0,0,6.28,12.55
