stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,1,0,0,0,0,1
2dpf,4.17,0,12.51,0.83,0.83,4.17,0,0.83
3dpf,28.73,0.57,4.02,0,1.15,1.15,0,1.15
5dpf,2.58,1.03,8.79,1.03,2.58,2.07,1.03,3.1
10dpf,14.43,0,3.14,0,1.88,1.88,0,0.63
