stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.84,0.83,3.34,11.68,10.84,0.83,5.84,7.51
3dpf,0.57,0,0,0,0,0,0,0
5dpf,0.52,0,0,0,1.55,0,0,0
10dpf,0,0,0,0,1.26,0,1.26,0
