stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32,0
12hpf,0,1.93,0,0,0,0,0,0,0,0
14hpf,3.34,0,3.34,0,0,0,0,0,0,0
16hpf,18.46,0,0,2.05,2.05,2.05,0,0,0,6.15
19hpf,6.57,0,0,0,0,2.19,0,0,0,8.76
24hpf,1,0,0,3,3,0,5,0,7,4
2dpf,149.3,4.17,4.17,26.69,50.04,106.76,40.87,4.17,40.04,69.23
3dpf,570.05,6.32,2.87,10.92,10.92,89.64,10.34,0,9.77,47.7
5dpf,66.67,9.82,16.54,37.21,11.37,146.78,40.83,6.2,27.91,221.72
10dpf,154.37,6.9,11.3,18.83,8.16,104.8,13.81,0,10.67,29.49
