stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,10.32,0,0
12hpf,5.78,0,1.93,0,1.93,1.93,0,9.64,0,1.93
14hpf,3.34,0,3.34,3.34,0,0,0,3.34,0,0
16hpf,8.2,4.1,0,4.1,8.2,6.15,0,2.05,8.2,4.1
19hpf,4.38,0,0,2.19,2.19,0,0,0,0,0
24hpf,17,0,11,3,6,2,34,0,5,3
2dpf,271.07,2.5,20.02,36.7,117.6,208.52,70.06,2.5,60.89,105.93
3dpf,734.4,10.34,14.94,17.24,25.28,247.1,8.05,0,19.54,28.16
5dpf,86.83,12.92,39.8,65.12,16.54,231.54,33.59,9.3,36.18,176.24
10dpf,392.84,24.47,48.32,66.52,17.57,322.55,14.43,0,29.49,42.67
