stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,3,0,0,0,0
2dpf,7.51,12.51,0.83,1.67,0,0
3dpf,46.55,1.15,0.57,1.15,0,0
5dpf,4.65,44.45,5.17,4.65,0.52,5.17
10dpf,18.2,33.89,9.41,0.63,0,0
