stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,4.38,0,0,0,0
2dpf,0.83,0,13.35,0,0,0,3.34
3dpf,3.45,0.57,17.81,0,1.15,1.15,2.3
5dpf,0.52,0,79.07,0,1.55,0,2.58
10dpf,7.53,1.26,74.05,0.63,4.39,5.65,3.14
