stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.05,0,0,0,0
2dpf,15.85,0.83,2.5,7.51,6.67,10.01,0,1.67,9.17
3dpf,87.92,0,2.3,5.17,2.87,28.16,0.57,0.57,17.24
5dpf,7.24,1.03,15.5,10.85,0,23.26,4.65,3.62,29.46
10dpf,16.94,1.26,11.92,8.79,1.88,15.69,1.26,1.26,13.18
