stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,23.35
3dpf,4.02,0,0,0,0,0,0.57
5dpf,0.52,0,0,0,0,1.03,8.79
10dpf,4.39,0.63,1.26,0.63,0.63,0,5.65
