stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,5.84,0,0,1.67,5,11.68,3.34,2.5,5
3dpf,47.12,0.57,1.72,1.72,2.3,10.34,1.72,1.15,2.3
5dpf,6.2,0,0.52,1.03,1.03,14.99,0,1.03,8.27
10dpf,18.2,0.63,1.26,1.88,0.63,16.94,1.26,2.51,0.63
