stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,2.5,0.83,0,0.83
3dpf,27.01,0,0.57,0.57,2.87,0.57,0,0
5dpf,6.2,0.52,0,0.52,4.65,0.52,0,0.52
10dpf,26.98,0,0.63,0,3.14,0.63,0.63,0.63
