stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,1,0,22,0,0
2dpf,1.67,0,0,0,0.83,52.55,0.83,0
3dpf,15.52,0,0,0,2.3,0,0,0
5dpf,2.58,0.52,0,1.03,5.69,21.71,0,1.03
10dpf,11.92,0,0.63,0,0.63,26.36,0,0
