stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,732.93,41.29,10.32,0,113.55,30.97,0,41.29,154.84,526.47
12hpf,1389.91,79.04,3.86,26.99,437.6,111.81,5.78,185.06,493.5,651.58
14hpf,1093.44,43.47,36.78,90.28,407.95,197.29,26.75,56.85,488.2,1120.19
16hpf,818.28,82.03,49.22,69.73,457.33,184.57,32.81,59.47,418.37,1021.31
19hpf,525.4,8.76,4.38,43.78,179.51,48.16,26.27,24.08,61.3,1276.29
24hpf,737,21,36,109,568,236,134,18,215,671
2dpf,742.33,10.84,42.54,142.63,577.18,1113.49,191,65.06,303.6,595.53
3dpf,1524.53,28.73,22.99,75.28,105.16,1376.28,12.07,0.57,81.6,244.8
5dpf,218.1,30.49,75.97,159.7,56.85,827.44,42.9,54.78,111.64,639.83
10dpf,753.67,33.89,64.64,122.37,67.77,1027.9,34.51,3.14,96.64,158.77
