stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,0
12hpf,42.41,3.86,0,1.93,13.49,0,0,11.57,84.82,1.93
14hpf,200.63,10.03,6.69,13.38,33.44,0,0,16.72,662.08,123.72
16hpf,98.44,55.37,2.05,10.25,30.76,2.05,12.3,32.81,334.28,200.98
19hpf,188.27,13.14,6.57,15.32,19.7,0,10.95,19.7,183.89,144.49
24hpf,83,10,0,46,43,32,13,10,93,54
2dpf,383.67,0,3.34,14.18,84.24,115.94,20.02,15.85,83.41,77.57
3dpf,17.24,4.02,0,2.87,14.37,82.17,1.15,0,16.66,8.62
5dpf,51.68,1.55,1.03,9.82,4.65,70.81,7.75,7.24,33.08,34.11
10dpf,21.34,1.26,0,7.53,4.39,46.44,3.14,0,18.2,5.02
