stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,103.23,0
12hpf,0,3.86,0,0,0,32.77,0
14hpf,0,0,0,6.69,0,83.6,0
19hpf,0,0,0,0,0,13.14,0
24hpf,0,0,0,0,0,2,0
2dpf,1.67,0,0,0,1.67,0,0
3dpf,2.87,0,0,0,0.57,0.57,0.57
5dpf,0,0,0.52,0,0,0,0
10dpf,1.26,0,0,0,0.63,0,0
